id, name1, name2, name3, name4, note1, note2, note3, note4, note5, note 6, isProper, isCS, isProperWithOrigin, isCSWithOrigin, scaleSize, 1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27
2193,1,9,15,23,135/128,9/8,345/256,23/16,207/128,15/8,true,true,false,false,6,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2194,3,9,15,23,135/128,69/64,345/256,45/32,207/128,27/16,false,true,false,false,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2196,5,9,15,23,135/128,75/64,345/256,45/32,207/128,115/64,true,true,true,true,6,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2200,7,9,15,23,135/128,161/128,345/256,207/128,105/64,63/32,true,true,false,false,6,0,0,0,1,1,0,0,1,0,0,0,1,0,0
2209,1,11,15,23,165/128,345/256,11/8,23/16,15/8,253/128,false,true,false,false,6,1,0,0,0,0,1,0,1,0,0,0,1,0,0
2210,3,11,15,23,33/32,69/64,165/128,345/256,45/32,253/128,false,true,false,false,6,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2212,5,11,15,23,75/64,165/128,345/256,55/32,115/64,253/128,false,true,false,true,6,0,0,1,0,0,1,0,1,0,0,0,1,0,0
2216,7,11,15,23,77/64,161/128,165/128,345/256,105/64,253/128,false,true,false,false,6,0,0,0,1,0,1,0,1,0,0,0,1,0,0
2224,9,11,15,23,135/128,165/128,345/256,99/64,207/128,253/128,false,true,false,true,6,0,0,0,0,1,1,0,1,0,0,0,1,0,0
2241,1,13,15,23,299/256,345/256,23/16,195/128,13/8,15/8,false,true,false,true,6,1,0,0,0,0,0,1,1,0,0,0,1,0,0
2242,3,13,15,23,69/64,299/256,39/32,345/256,45/32,195/128,false,true,false,true,6,0,1,0,0,0,0,1,1,0,0,0,1,0,0
2244,5,13,15,23,65/64,299/256,75/64,345/256,195/128,115/64,false,true,false,false,6,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2248,7,13,15,23,299/256,161/128,345/256,91/64,195/128,105/64,false,true,false,true,6,0,0,0,1,0,0,1,1,0,0,0,1,0,0
2256,9,13,15,23,135/128,299/256,345/256,195/128,207/128,117/64,true,true,false,false,6,0,0,0,0,1,0,1,1,0,0,0,1,0,0
2272,11,13,15,23,143/128,299/256,165/128,345/256,195/128,253/128,false,true,false,false,6,0,0,0,0,0,1,1,1,0,0,0,1,0,0
2307,1,3,17,23,17/16,69/64,23/16,3/2,391/256,51/32,false,true,false,false,6,1,1,0,0,0,0,0,0,1,0,0,1,0,0
2309,1,5,17,23,17/16,5/4,85/64,23/16,391/256,115/64,false,true,false,true,6,1,0,1,0,0,0,0,0,1,0,0,1,0,0
2310,3,5,17,23,69/64,85/64,391/256,51/32,115/64,15/8,false,true,false,false,6,0,1,1,0,0,0,0,0,1,0,0,1,0,0
2313,1,7,17,23,17/16,161/128,23/16,391/256,7/4,119/64,false,true,false,false,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2314,3,7,17,23,69/64,161/128,21/16,391/256,51/32,119/64,false,true,false,true,6,0,1,0,1,0,0,0,0,1,0,0,1,0,0
2316,5,7,17,23,35/32,161/128,85/64,391/256,115/64,119/64,true,true,false,false,6,0,0,1,1,0,0,0,0,1,0,0,1,0,0
2321,1,9,17,23,17/16,9/8,153/128,23/16,391/256,207/128,false,true,false,true,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2322,3,9,17,23,69/64,153/128,391/256,51/32,207/128,27/16,false,true,false,false,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2324,5,9,17,23,153/128,85/64,45/32,391/256,207/128,115/64,false,true,false,true,6,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2328,7,9,17,23,153/128,161/128,391/256,207/128,119/64,63/32,true,true,false,false,6,0,0,0,1,1,0,0,0,1,0,0,1,0,0
2337,1,11,17,23,17/16,11/8,23/16,187/128,391/256,253/128,false,true,false,false,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0
2338,3,11,17,23,33/32,69/64,187/128,391/256,51/32,253/128,false,true,false,false,6,0,1,0,0,0,1,0,0,1,0,0,1,0,0
2340,5,11,17,23,85/64,187/128,391/256,55/32,115/64,253/128,false,true,false,true,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2344,7,11,17,23,77/64,161/128,187/128,391/256,119/64,253/128,false,true,false,false,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2352,9,11,17,23,153/128,187/128,391/256,99/64,207/128,253/128,false,true,false,true,6,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2369,1,13,17,23,17/16,299/256,23/16,391/256,13/8,221/128,false,true,false,false,6,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2370,3,13,17,23,69/64,299/256,39/32,391/256,51/32,221/128,false,true,false,true,6,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2372,5,13,17,23,65/64,299/256,85/64,391/256,221/128,115/64,true,true,false,false,6,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2376,7,13,17,23,299/256,161/128,91/64,391/256,221/128,119/64,false,true,false,true,6,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2384,9,13,17,23,299/256,153/128,391/256,207/128,221/128,117/64,false,true,false,false,6,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2400,11,13,17,23,143/128,299/256,187/128,391/256,221/128,253/128,false,true,false,false,6,0,0,0,0,0,1,1,0,1,0,0,1,0,0
2433,1,15,17,23,17/16,345/256,23/16,391/256,15/8,255/128,false,true,false,false,6,1,0,0,0,0,0,0,1,1,0,0,1,0,0
2434,3,15,17,23,69/64,345/256,45/32,391/256,51/32,255/128,false,true,false,true,6,0,1,0,0,0,0,0,1,1,0,0,1,0,0
2436,5,15,17,23,75/64,85/64,345/256,391/256,115/64,255/128,false,true,false,false,6,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2440,7,15,17,23,161/128,345/256,391/256,105/64,119/64,255/128,false,true,false,true,6,0,0,0,1,0,0,0,1,1,0,0,1,0,0
2448,9,15,17,23,135/128,153/128,345/256,391/256,207/128,255/128,false,true,false,false,6,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2464,11,15,17,23,165/128,345/256,187/128,391/256,253/128,255/128,false,true,false,false,6,0,0,0,0,0,1,0,1,1,0,0,1,0,0
2496,13,15,17,23,299/256,345/256,195/128,391/256,221/128,255/128,false,true,false,true,6,0,0,0,0,0,0,1,1,1,0,0,1,0,0
2563,1,3,19,23,69/64,19/16,23/16,3/2,437/256,57/32,false,true,false,false,6,1,1,0,0,0,0,0,0,0,1,0,1,0,0
2565,1,5,19,23,19/16,5/4,23/16,95/64,437/256,115/64,false,true,false,false,6,1,0,1,0,0,0,0,0,0,1,0,1,0,0
2566,3,5,19,23,69/64,95/64,437/256,57/32,115/64,15/8,false,true,false,false,6,0,1,1,0,0,0,0,0,0,1,0,1,0,0
2569,1,7,19,23,133/128,19/16,161/128,23/16,437/256,7/4,true,true,false,false,6,1,0,0,1,0,0,0,0,0,1,0,1,0,0
2570,3,7,19,23,133/128,69/64,161/128,21/16,437/256,57/32,false,true,false,false,6,0,1,0,1,0,0,0,0,0,1,0,1,0,0
2572,5,7,19,23,133/128,35/32,161/128,95/64,437/256,115/64,false,true,false,true,6,0,0,1,1,0,0,0,0,0,1,0,1,0,0
2577,1,9,19,23,9/8,19/16,171/128,23/16,207/128,437/256,false,true,false,true,6,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2578,3,9,19,23,69/64,171/128,207/128,27/16,437/256,57/32,false,true,false,false,6,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2580,5,9,19,23,171/128,45/32,95/64,207/128,437/256,115/64,false,true,false,true,6,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2584,7,9,19,23,133/128,161/128,171/128,207/128,437/256,63/32,false,true,false,false,6,0,0,0,1,1,0,0,0,0,1,0,1,0,0
2593,1,11,19,23,19/16,11/8,23/16,209/128,437/256,253/128,false,true,false,false,6,1,0,0,0,0,1,0,0,0,1,0,1,0,0
2594,3,11,19,23,33/32,69/64,209/128,437/256,57/32,253/128,false,true,false,false,6,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2596,5,11,19,23,95/64,209/128,437/256,55/32,115/64,253/128,false,true,false,true,6,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2600,7,11,19,23,133/128,77/64,161/128,209/128,437/256,253/128,false,true,false,true,6,0,0,0,1,0,1,0,0,0,1,0,1,0,0
2608,9,11,19,23,171/128,99/64,207/128,209/128,437/256,253/128,false,true,false,true,6,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2625,1,13,19,23,299/256,19/16,23/16,13/8,437/256,247/128,false,true,false,false,6,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2626,3,13,19,23,69/64,299/256,39/32,437/256,57/32,247/128,false,true,false,true,6,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2628,5,13,19,23,65/64,299/256,95/64,437/256,115/64,247/128,false,true,false,false,6,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2632,7,13,19,23,133/128,299/256,161/128,91/64,437/256,247/128,false,true,false,false,6,0,0,0,1,0,0,1,0,0,1,0,1,0,0
2640,9,13,19,23,299/256,171/128,207/128,437/256,117/64,247/128,false,true,false,false,6,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2656,11,13,19,23,143/128,299/256,209/128,437/256,247/128,253/128,false,true,false,false,6,0,0,0,0,0,1,1,0,0,1,0,1,0,0
2689,1,15,19,23,285/256,19/16,345/256,23/16,437/256,15/8,false,true,false,false,6,1,0,0,0,0,0,0,1,0,1,0,1,0,0
2690,3,15,19,23,69/64,285/256,345/256,45/32,437/256,57/32,true,true,false,false,6,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2692,5,15,19,23,285/256,75/64,345/256,95/64,437/256,115/64,false,true,true,true,6,0,0,1,0,0,0,0,1,0,1,0,1,0,0
2696,7,15,19,23,133/128,285/256,161/128,345/256,105/64,437/256,false,true,false,false,6,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2704,9,15,19,23,135/128,285/256,171/128,345/256,207/128,437/256,false,true,false,true,6,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2720,11,15,19,23,285/256,165/128,345/256,209/128,437/256,253/128,false,true,false,true,6,0,0,0,0,0,1,0,1,0,1,0,1,0,0
2752,13,15,19,23,285/256,299/256,345/256,195/128,437/256,247/128,true,true,false,false,6,0,0,0,0,0,0,1,1,0,1,0,1,0,0
2817,1,17,19,23,17/16,19/16,323/256,23/16,391/256,437/256,false,true,false,true,6,1,0,0,0,0,0,0,0,1,1,0,1,0,0
2818,3,17,19,23,69/64,323/256,391/256,51/32,437/256,57/32,false,true,false,false,6,0,1,0,0,0,0,0,0,1,1,0,1,0,0
2820,5,17,19,23,323/256,85/64,95/64,391/256,437/256,115/64,false,true,false,true,6,0,0,1,0,0,0,0,0,1,1,0,1,0,0
2824,7,17,19,23,133/128,161/128,323/256,391/256,437/256,119/64,true,true,false,false,6,0,0,0,1,0,0,0,0,1,1,0,1,0,0
2832,9,17,19,23,153/128,323/256,171/128,391/256,207/128,437/256,false,true,false,true,6,0,0,0,0,1,0,0,0,1,1,0,1,0,0
2848,11,17,19,23,323/256,187/128,391/256,209/128,437/256,253/128,false,true,false,true,6,0,0,0,0,0,1,0,0,1,1,0,1,0,0
2880,13,17,19,23,299/256,323/256,391/256,437/256,221/128,247/128,false,true,false,false,6,0,0,0,0,0,0,1,0,1,1,0,1,0,0
2944,15,17,19,23,285/256,323/256,345/256,391/256,437/256,255/128,true,true,false,false,6,0,0,0,0,0,0,0,1,1,1,0,1,0,0
3075,1,3,21,23,69/64,21/16,23/16,3/2,483/256,63/32,false,true,false,false,6,1,1,0,0,0,0,0,0,0,0,1,1,0,0
3077,1,5,21,23,5/4,21/16,23/16,105/64,115/64,483/256,false,true,false,false,6,1,0,1,0,0,0,0,0,0,0,1,1,0,0
3078,3,5,21,23,69/64,105/64,115/64,15/8,483/256,63/32,false,true,false,false,6,0,1,1,0,0,0,0,0,0,0,1,1,0,0
3081,1,7,21,23,147/128,161/128,21/16,23/16,7/4,483/256,false,true,false,false,6,1,0,0,1,0,0,0,0,0,0,1,1,0,0
3082,3,7,21,23,69/64,147/128,161/128,21/16,483/256,63/32,false,true,false,false,6,0,1,0,1,0,0,0,0,0,0,1,1,0,0
3084,5,7,21,23,35/32,147/128,161/128,105/64,115/64,483/256,false,true,false,true,6,0,0,1,1,0,0,0,0,0,0,1,1,0,0
3089,1,9,21,23,9/8,21/16,23/16,189/128,207/128,483/256,false,true,false,false,6,1,0,0,0,1,0,0,0,0,0,1,1,0,0
3090,3,9,21,23,69/64,189/128,207/128,27/16,483/256,63/32,false,true,false,false,6,0,1,0,0,1,0,0,0,0,0,1,1,0,0
3092,5,9,21,23,45/32,189/128,207/128,105/64,115/64,483/256,false,true,false,true,6,0,0,1,0,1,0,0,0,0,0,1,1,0,0
3096,7,9,21,23,147/128,161/128,189/128,207/128,483/256,63/32,true,true,false,false,6,0,0,0,1,1,0,0,0,0,0,1,1,0,0
3105,1,11,21,23,21/16,11/8,23/16,231/128,483/256,253/128,false,true,false,false,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0
3106,3,11,21,23,33/32,69/64,231/128,483/256,63/32,253/128,false,true,false,false,6,0,1,0,0,0,1,0,0,0,0,1,1,0,0
3108,5,11,21,23,105/64,55/32,115/64,231/128,483/256,253/128,false,true,false,true,6,0,0,1,0,0,1,0,0,0,0,1,1,0,0
3112,7,11,21,23,147/128,77/64,161/128,231/128,483/256,253/128,false,true,false,true,6,0,0,0,1,0,1,0,0,0,0,1,1,0,0
3120,9,11,21,23,189/128,99/64,207/128,231/128,483/256,253/128,false,true,false,true,6,0,0,0,0,1,1,0,0,0,0,1,1,0,0
3137,1,13,21,23,273/256,299/256,21/16,23/16,13/8,483/256,true,true,false,false,6,1,0,0,0,0,0,1,0,0,0,1,1,0,0
3138,3,13,21,23,273/256,69/64,299/256,39/32,483/256,63/32,false,true,false,false,6,0,1,0,0,0,0,1,0,0,0,1,1,0,0
3140,5,13,21,23,65/64,273/256,299/256,105/64,115/64,483/256,false,true,false,true,6,0,0,1,0,0,0,1,0,0,0,1,1,0,0
3144,7,13,21,23,273/256,147/128,299/256,161/128,91/64,483/256,false,true,false,false,6,0,0,0,1,0,0,1,0,0,0,1,1,0,0
3152,9,13,21,23,273/256,299/256,189/128,207/128,117/64,483/256,false,true,false,false,6,0,0,0,0,1,0,1,0,0,0,1,1,0,0
3168,11,13,21,23,273/256,143/128,299/256,231/128,483/256,253/128,false,true,false,true,6,0,0,0,0,0,1,1,0,0,0,1,1,0,0
3201,1,15,21,23,315/256,21/16,345/256,23/16,15/8,483/256,false,true,false,false,6,1,0,0,0,0,0,0,1,0,0,1,1,0,0
3202,3,15,21,23,69/64,315/256,345/256,45/32,483/256,63/32,false,true,false,false,6,0,1,0,0,0,0,0,1,0,0,1,1,0,0
3204,5,15,21,23,75/64,315/256,345/256,105/64,115/64,483/256,false,true,false,true,6,0,0,1,0,0,0,0,1,0,0,1,1,0,0
3208,7,15,21,23,147/128,315/256,161/128,345/256,105/64,483/256,false,true,false,false,6,0,0,0,1,0,0,0,1,0,0,1,1,0,0
3216,9,15,21,23,135/128,315/256,345/256,189/128,207/128,483/256,true,true,false,true,6,0,0,0,0,1,0,0,1,0,0,1,1,0,0
3232,11,15,21,23,315/256,165/128,345/256,231/128,483/256,253/128,false,true,false,true,6,0,0,0,0,0,1,0,1,0,0,1,1,0,0
3264,13,15,21,23,273/256,299/256,315/256,345/256,195/128,483/256,false,true,false,false,6,0,0,0,0,0,0,1,1,0,0,1,1,0,0
3329,1,17,21,23,17/16,21/16,357/256,23/16,391/256,483/256,false,true,false,true,6,1,0,0,0,0,0,0,0,1,0,1,1,0,0
3330,3,17,21,23,69/64,357/256,391/256,51/32,483/256,63/32,false,true,false,false,6,0,1,0,0,0,0,0,0,1,0,1,1,0,0
3332,5,17,21,23,85/64,357/256,391/256,105/64,115/64,483/256,false,true,false,true,6,0,0,1,0,0,0,0,0,1,0,1,1,0,0
3336,7,17,21,23,147/128,161/128,357/256,391/256,119/64,483/256,false,true,false,false,6,0,0,0,1,0,0,0,0,1,0,1,1,0,0
3344,9,17,21,23,153/128,357/256,189/128,391/256,207/128,483/256,false,true,false,true,6,0,0,0,0,1,0,0,0,1,0,1,1,0,0
3360,11,17,21,23,357/256,187/128,391/256,231/128,483/256,253/128,false,true,false,true,6,0,0,0,0,0,1,0,0,1,0,1,1,0,0
3392,13,17,21,23,273/256,299/256,357/256,391/256,221/128,483/256,true,true,false,false,6,0,0,0,0,0,0,1,0,1,0,1,1,0,0
3456,15,17,21,23,315/256,345/256,357/256,391/256,483/256,255/128,false,true,false,false,6,0,0,0,0,0,0,0,1,1,0,1,1,0,0
3585,1,19,21,23,19/16,21/16,23/16,399/256,437/256,483/256,false,true,false,false,6,1,0,0,0,0,0,0,0,0,1,1,1,0,0
3586,3,19,21,23,69/64,399/256,437/256,57/32,483/256,63/32,false,true,false,false,6,0,1,0,0,0,0,0,0,0,1,1,1,0,0
3588,5,19,21,23,95/64,399/256,105/64,437/256,115/64,483/256,false,true,false,true,6,0,0,1,0,0,0,0,0,0,1,1,1,0,0
3592,7,19,21,23,133/128,147/128,161/128,399/256,437/256,483/256,false,true,false,true,6,0,0,0,1,0,0,0,0,0,1,1,1,0,0
3600,9,19,21,23,171/128,189/128,399/256,207/128,437/256,483/256,false,true,false,true,6,0,0,0,0,1,0,0,0,0,1,1,1,0,0
3616,11,19,21,23,399/256,209/128,437/256,231/128,483/256,253/128,false,true,false,true,6,0,0,0,0,0,1,0,0,0,1,1,1,0,0
3648,13,19,21,23,273/256,299/256,399/256,437/256,483/256,247/128,false,true,false,false,6,0,0,0,0,0,0,1,0,0,1,1,1,0,0
3712,15,19,21,23,285/256,315/256,345/256,399/256,437/256,483/256,true,true,true,true,6,0,0,0,0,0,0,0,1,0,1,1,1,0,0
3840,17,19,21,23,323/256,357/256,391/256,399/256,437/256,483/256,false,true,false,true,6,0,0,0,0,0,0,0,0,1,1,1,1,0,0
4103,1,3,5,25,75/64,5/4,3/2,25/16,15/8,125/64,true,true,false,false,6,1,1,1,0,0,0,0,0,0,0,0,0,1,0
4107,1,3,7,25,75/64,21/16,175/128,3/2,25/16,7/4,false,true,false,false,6,1,1,0,1,0,0,0,0,0,0,0,0,1,0
4109,1,5,7,25,35/32,5/4,175/128,25/16,7/4,125/64,true,true,false,false,6,1,0,1,1,0,0,0,0,0,0,0,0,1,0
4110,3,5,7,25,35/32,75/64,21/16,175/128,15/8,125/64,false,true,false,false,6,0,1,1,1,0,0,0,0,0,0,0,0,1,0
4115,1,3,9,25,9/8,75/64,3/2,25/16,27/16,225/128,false,true,false,false,6,1,1,0,0,1,0,0,0,0,0,0,0,1,0
4117,1,5,9,25,9/8,5/4,45/32,25/16,225/128,125/64,true,true,true,true,6,1,0,1,0,1,0,0,0,0,0,0,0,1,0
4118,3,5,9,25,75/64,45/32,27/16,225/128,15/8,125/64,false,true,false,false,6,0,1,1,0,1,0,0,0,0,0,0,0,1,0
4121,1,7,9,25,9/8,175/128,25/16,7/4,225/128,63/32,false,true,false,false,6,1,0,0,1,1,0,0,0,0,0,0,0,1,0
4122,3,7,9,25,75/64,21/16,175/128,27/16,225/128,63/32,false,true,false,true,6,0,1,0,1,1,0,0,0,0,0,0,0,1,0
4124,5,7,9,25,35/32,175/128,45/32,225/128,125/64,63/32,false,true,false,false,6,0,0,1,1,1,0,0,0,0,0,0,0,1,0
4131,1,3,11,25,33/32,275/256,75/64,11/8,3/2,25/16,false,true,false,false,6,1,1,0,0,0,1,0,0,0,0,0,0,1,0
4133,1,5,11,25,275/256,5/4,11/8,25/16,55/32,125/64,true,true,false,false,6,1,0,1,0,0,1,0,0,0,0,0,0,1,0
4134,3,5,11,25,33/32,275/256,75/64,55/32,15/8,125/64,false,true,false,true,6,0,1,1,0,0,1,0,0,0,0,0,0,1,0
4137,1,7,11,25,275/256,77/64,175/128,11/8,25/16,7/4,false,true,true,false,6,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4138,3,7,11,25,33/32,275/256,75/64,77/64,21/16,175/128,false,true,false,true,6,0,1,0,1,0,1,0,0,0,0,0,0,1,0
4140,5,7,11,25,275/256,35/32,77/64,175/128,55/32,125/64,false,true,false,false,6,0,0,1,1,0,1,0,0,0,0,0,0,1,0
4145,1,9,11,25,275/256,9/8,11/8,99/64,25/16,225/128,false,true,false,false,6,1,0,0,0,1,1,0,0,0,0,0,0,1,0
4146,3,9,11,25,33/32,275/256,75/64,99/64,27/16,225/128,false,true,false,true,6,0,1,0,0,1,1,0,0,0,0,0,0,1,0
4148,5,9,11,25,275/256,45/32,99/64,55/32,225/128,125/64,false,true,false,false,6,0,0,1,0,1,1,0,0,0,0,0,0,1,0
4152,7,9,11,25,275/256,77/64,175/128,99/64,225/128,63/32,true,true,false,true,6,0,0,0,1,1,1,0,0,0,0,0,0,1,0
4163,1,3,13,25,75/64,39/32,325/256,3/2,25/16,13/8,false,true,false,false,6,1,1,0,0,0,0,1,0,0,0,0,0,1,0
4165,1,5,13,25,65/64,5/4,325/256,25/16,13/8,125/64,true,true,false,false,6,1,0,1,0,0,0,1,0,0,0,0,0,1,0
4166,3,5,13,25,65/64,75/64,39/32,325/256,15/8,125/64,false,true,false,false,6,0,1,1,0,0,0,1,0,0,0,0,0,1,0
4169,1,7,13,25,325/256,175/128,91/64,25/16,13/8,7/4,false,true,false,false,6,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4170,3,7,13,25,75/64,39/32,325/256,21/16,175/128,91/64,false,true,false,true,6,0,1,0,1,0,0,1,0,0,0,0,0,1,0
4172,5,7,13,25,65/64,35/32,325/256,175/128,91/64,125/64,false,true,false,false,6,0,0,1,1,0,0,1,0,0,0,0,0,1,0
4177,1,9,13,25,9/8,325/256,25/16,13/8,225/128,117/64,false,true,false,false,6,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4178,3,9,13,25,75/64,39/32,325/256,27/16,225/128,117/64,false,true,false,true,6,0,1,0,0,1,0,1,0,0,0,0,0,1,0
4180,5,9,13,25,65/64,325/256,45/32,225/128,117/64,125/64,false,true,false,false,6,0,0,1,0,1,0,1,0,0,0,0,0,1,0
4184,7,9,13,25,325/256,175/128,91/64,225/128,117/64,63/32,false,true,false,true,6,0,0,0,1,1,0,1,0,0,0,0,0,1,0
4193,1,11,13,25,275/256,143/128,325/256,11/8,25/16,13/8,false,true,false,false,6,1,0,0,0,0,1,1,0,0,0,0,0,1,0
4194,3,11,13,25,33/32,275/256,143/128,75/64,39/32,325/256,false,true,false,true,6,0,1,0,0,0,1,1,0,0,0,0,0,1,0
4196,5,11,13,25,65/64,275/256,143/128,325/256,55/32,125/64,false,true,false,false,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0
4200,7,11,13,25,275/256,143/128,77/64,325/256,175/128,91/64,false,true,false,true,6,0,0,0,1,0,1,1,0,0,0,0,0,1,0
4208,9,11,13,25,275/256,143/128,325/256,99/64,225/128,117/64,false,true,false,true,6,0,0,0,0,1,1,1,0,0,0,0,0,1,0
4227,1,3,15,25,75/64,45/32,375/256,3/2,25/16,15/8,false,false,false,false,6,1,1,0,0,0,0,0,1,0,0,0,0,1,0
4229,1,5,15,25,75/64,5/4,375/256,25/16,15/8,125/64,true,true,false,false,6,1,0,1,0,0,0,0,1,0,0,0,0,1,0
4230,3,5,15,25,75/64,45/32,375/256,15/8,125/64,null/null,false,true,false,false,5,0,1,1,0,0,0,0,1,0,0,0,0,1,0
4233,1,7,15,25,175/128,375/256,25/16,105/64,7/4,15/8,false,true,false,true,6,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4234,3,7,15,25,75/64,21/16,175/128,45/32,375/256,105/64,false,true,false,true,6,0,1,0,1,0,0,0,1,0,0,0,0,1,0
4236,5,7,15,25,35/32,75/64,175/128,375/256,105/64,125/64,true,true,false,false,6,0,0,1,1,0,0,0,1,0,0,0,0,1,0
4241,1,9,15,25,135/128,9/8,375/256,25/16,225/128,15/8,false,true,false,false,6,1,0,0,0,1,0,0,1,0,0,0,0,1,0
4242,3,9,15,25,135/128,75/64,45/32,375/256,27/16,225/128,false,false,false,false,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4244,5,9,15,25,135/128,75/64,45/32,375/256,225/128,125/64,true,false,false,false,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0
4248,7,9,15,25,135/128,175/128,375/256,105/64,225/128,63/32,false,true,false,false,6,0,0,0,1,1,0,0,1,0,0,0,0,1,0
4257,1,11,15,25,275/256,165/128,11/8,375/256,25/16,15/8,false,true,false,true,6,1,0,0,0,0,1,0,1,0,0,0,0,1,0
4258,3,11,15,25,33/32,275/256,75/64,165/128,45/32,375/256,false,true,false,true,6,0,1,0,0,0,1,0,1,0,0,0,0,1,0
4260,5,11,15,25,275/256,75/64,165/128,375/256,55/32,125/64,false,true,false,false,6,0,0,1,0,0,1,0,1,0,0,0,0,1,0
4264,7,11,15,25,275/256,77/64,165/128,175/128,375/256,105/64,false,true,false,true,6,0,0,0,1,0,1,0,1,0,0,0,0,1,0
4272,9,11,15,25,135/128,275/256,165/128,375/256,99/64,225/128,true,false,false,false,6,0,0,0,0,1,1,0,1,0,0,0,0,1,0
4289,1,13,15,25,325/256,375/256,195/128,25/16,13/8,15/8,false,true,false,false,6,1,0,0,0,0,0,1,1,0,0,0,0,1,0
4290,3,13,15,25,75/64,39/32,325/256,45/32,375/256,195/128,false,true,false,true,6,0,1,0,0,0,0,1,1,0,0,0,0,1,0
4292,5,13,15,25,65/64,75/64,325/256,375/256,195/128,125/64,false,true,false,false,6,0,0,1,0,0,0,1,1,0,0,0,0,1,0
4296,7,13,15,25,325/256,175/128,91/64,375/256,195/128,105/64,false,true,false,true,6,0,0,0,1,0,0,1,1,0,0,0,0,1,0
4304,9,13,15,25,135/128,325/256,375/256,195/128,225/128,117/64,false,true,false,false,6,0,0,0,0,1,0,1,1,0,0,0,0,1,0
4320,11,13,15,25,275/256,143/128,325/256,165/128,375/256,195/128,false,true,false,true,6,0,0,0,0,0,1,1,1,0,0,0,0,1,0
4355,1,3,17,25,17/16,75/64,3/2,25/16,51/32,425/256,false,true,false,false,6,1,1,0,0,0,0,0,0,1,0,0,0,1,0
4357,1,5,17,25,17/16,5/4,85/64,25/16,425/256,125/64,true,true,false,true,6,1,0,1,0,0,0,0,0,1,0,0,0,1,0
4358,3,5,17,25,75/64,85/64,51/32,425/256,15/8,125/64,false,true,false,false,6,0,1,1,0,0,0,0,0,1,0,0,0,1,0
4361,1,7,17,25,17/16,175/128,25/16,425/256,7/4,119/64,false,true,false,false,6,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4362,3,7,17,25,75/64,21/16,175/128,51/32,425/256,119/64,false,true,false,true,6,0,1,0,1,0,0,0,0,1,0,0,0,1,0
4364,5,7,17,25,35/32,85/64,175/128,425/256,119/64,125/64,false,true,false,false,6,0,0,1,1,0,0,0,0,1,0,0,0,1,0
4369,1,9,17,25,17/16,9/8,153/128,25/16,425/256,225/128,false,true,false,true,6,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4370,3,9,17,25,75/64,153/128,51/32,425/256,27/16,225/128,false,true,false,false,6,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4372,5,9,17,25,153/128,85/64,45/32,425/256,225/128,125/64,false,true,false,true,6,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4376,7,9,17,25,153/128,175/128,425/256,225/128,119/64,63/32,false,true,false,false,6,0,0,0,1,1,0,0,0,1,0,0,0,1,0
