id, name1, name2, name3, name4, name5, name6, note1, note2, note3, note4, note5, note 6, note7, note8, note9, note10, note11, note12, note13, note14, note15, isProper, isCS, isProperWithOrigin, isCSWithOrigin, scaleSize, 1, 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23, 25, 27
12303,1,3,5,7,25,27,135/128,35/32,75/64,5/4,81/64,21/16,675/512,175/128,189/128,3/2,25/16,27/16,7/4,15/8,125/64,false,false,false,false,15,1,1,1,1,0,0,0,0,0,0,0,0,1,1
12311,1,3,5,9,25,27,135/128,9/8,75/64,5/4,81/64,675/512,45/32,3/2,25/16,27/16,225/128,15/8,243/128,125/64,null/null,false,false,false,false,14,1,1,1,0,1,0,0,0,0,0,0,0,1,1
12315,1,3,7,9,25,27,9/8,75/64,81/64,21/16,675/512,175/128,189/128,3/2,25/16,27/16,7/4,225/128,243/128,63/32,null/null,false,false,false,false,14,1,1,0,1,1,0,0,0,0,0,0,0,1,1
12317,1,5,7,9,25,27,135/128,35/32,9/8,5/4,675/512,175/128,45/32,189/128,25/16,27/16,7/4,225/128,243/128,125/64,63/32,false,false,false,false,15,1,0,1,1,1,0,0,0,0,0,0,0,1,1
12318,3,5,7,9,25,27,135/128,35/32,75/64,81/64,21/16,675/512,175/128,45/32,189/128,27/16,225/128,15/8,243/128,125/64,63/32,false,false,false,false,15,0,1,1,1,1,0,0,0,0,0,0,0,1,1
12327,1,3,5,11,25,27,33/32,135/128,275/256,297/256,75/64,5/4,81/64,675/512,11/8,3/2,25/16,27/16,55/32,15/8,125/64,false,false,false,false,15,1,1,1,0,0,1,0,0,0,0,0,0,1,1
12331,1,3,7,11,25,27,33/32,275/256,297/256,75/64,77/64,81/64,21/16,675/512,175/128,11/8,189/128,3/2,25/16,27/16,7/4,false,false,false,false,15,1,1,0,1,0,1,0,0,0,0,0,0,1,1
12333,1,5,7,11,25,27,135/128,275/256,35/32,297/256,77/64,5/4,675/512,175/128,11/8,189/128,25/16,27/16,55/32,7/4,125/64,false,false,false,false,15,1,0,1,1,0,1,0,0,0,0,0,0,1,1
12334,3,5,7,11,25,27,33/32,135/128,275/256,35/32,297/256,75/64,77/64,81/64,21/16,675/512,175/128,189/128,55/32,15/8,125/64,false,false,false,false,15,0,1,1,1,0,1,0,0,0,0,0,0,1,1
12339,1,3,9,11,25,27,33/32,275/256,9/8,297/256,75/64,81/64,675/512,11/8,3/2,99/64,25/16,27/16,225/128,243/128,null/null,false,false,false,false,14,1,1,0,0,1,1,0,0,0,0,0,0,1,1
12341,1,5,9,11,25,27,135/128,275/256,9/8,297/256,5/4,675/512,11/8,45/32,99/64,25/16,27/16,55/32,225/128,243/128,125/64,false,false,false,false,15,1,0,1,0,1,1,0,0,0,0,0,0,1,1
12342,3,5,9,11,25,27,33/32,135/128,275/256,297/256,75/64,81/64,675/512,45/32,99/64,27/16,55/32,225/128,15/8,243/128,125/64,false,false,false,false,15,0,1,1,0,1,1,0,0,0,0,0,0,1,1
12345,1,7,9,11,25,27,275/256,9/8,297/256,77/64,675/512,175/128,11/8,189/128,99/64,25/16,27/16,7/4,225/128,243/128,63/32,false,false,false,false,15,1,0,0,1,1,1,0,0,0,0,0,0,1,1
12346,3,7,9,11,25,27,33/32,275/256,297/256,75/64,77/64,81/64,21/16,675/512,175/128,189/128,99/64,27/16,225/128,243/128,63/32,false,false,false,false,15,0,1,0,1,1,1,0,0,0,0,0,0,1,1
12348,5,7,9,11,25,27,135/128,275/256,35/32,297/256,77/64,675/512,175/128,45/32,189/128,99/64,55/32,225/128,243/128,125/64,63/32,false,false,false,false,15,0,0,1,1,1,1,0,0,0,0,0,0,1,1
12359,1,3,5,13,25,27,65/64,135/128,75/64,39/32,5/4,81/64,325/256,675/512,351/256,3/2,25/16,13/8,27/16,15/8,125/64,false,false,false,false,15,1,1,1,0,0,0,1,0,0,0,0,0,1,1
12363,1,3,7,13,25,27,75/64,39/32,81/64,325/256,21/16,675/512,175/128,351/256,91/64,189/128,3/2,25/16,13/8,27/16,7/4,false,false,false,false,15,1,1,0,1,0,0,1,0,0,0,0,0,1,1
12365,1,5,7,13,25,27,65/64,135/128,35/32,5/4,325/256,675/512,175/128,351/256,91/64,189/128,25/16,13/8,27/16,7/4,125/64,false,false,false,false,15,1,0,1,1,0,0,1,0,0,0,0,0,1,1
12366,3,5,7,13,25,27,65/64,135/128,35/32,75/64,39/32,81/64,325/256,21/16,675/512,175/128,351/256,91/64,189/128,15/8,125/64,false,false,false,false,15,0,1,1,1,0,0,1,0,0,0,0,0,1,1
12371,1,3,9,13,25,27,9/8,75/64,39/32,81/64,325/256,675/512,351/256,3/2,25/16,13/8,27/16,225/128,117/64,243/128,null/null,false,false,false,false,14,1,1,0,0,1,0,1,0,0,0,0,0,1,1
12373,1,5,9,13,25,27,65/64,135/128,9/8,5/4,325/256,675/512,351/256,45/32,25/16,13/8,27/16,225/128,117/64,243/128,125/64,false,false,false,false,15,1,0,1,0,1,0,1,0,0,0,0,0,1,1
12374,3,5,9,13,25,27,65/64,135/128,75/64,39/32,81/64,325/256,675/512,351/256,45/32,27/16,225/128,117/64,15/8,243/128,125/64,false,false,false,false,15,0,1,1,0,1,0,1,0,0,0,0,0,1,1
12377,1,7,9,13,25,27,9/8,325/256,675/512,175/128,351/256,91/64,189/128,25/16,13/8,27/16,7/4,225/128,117/64,243/128,63/32,false,false,false,false,15,1,0,0,1,1,0,1,0,0,0,0,0,1,1
12378,3,7,9,13,25,27,75/64,39/32,81/64,325/256,21/16,675/512,175/128,351/256,91/64,189/128,27/16,225/128,117/64,243/128,63/32,false,false,false,false,15,0,1,0,1,1,0,1,0,0,0,0,0,1,1
12380,5,7,9,13,25,27,65/64,135/128,35/32,325/256,675/512,175/128,351/256,45/32,91/64,189/128,225/128,117/64,243/128,125/64,63/32,false,false,false,false,15,0,0,1,1,1,0,1,0,0,0,0,0,1,1
12387,1,3,11,13,25,27,33/32,275/256,143/128,297/256,75/64,39/32,81/64,325/256,675/512,351/256,11/8,3/2,25/16,13/8,27/16,false,false,false,false,15,1,1,0,0,0,1,1,0,0,0,0,0,1,1
12389,1,5,11,13,25,27,65/64,135/128,275/256,143/128,297/256,5/4,325/256,675/512,351/256,11/8,25/16,13/8,27/16,55/32,125/64,false,false,false,false,15,1,0,1,0,0,1,1,0,0,0,0,0,1,1
12390,3,5,11,13,25,27,65/64,33/32,135/128,275/256,143/128,297/256,75/64,39/32,81/64,325/256,675/512,351/256,55/32,15/8,125/64,false,false,false,false,15,0,1,1,0,0,1,1,0,0,0,0,0,1,1
12393,1,7,11,13,25,27,275/256,143/128,297/256,77/64,325/256,675/512,175/128,351/256,11/8,91/64,189/128,25/16,13/8,27/16,7/4,false,false,false,false,15,1,0,0,1,0,1,1,0,0,0,0,0,1,1
12394,3,7,11,13,25,27,33/32,275/256,143/128,297/256,75/64,77/64,39/32,81/64,325/256,21/16,675/512,175/128,351/256,91/64,189/128,false,false,false,false,15,0,1,0,1,0,1,1,0,0,0,0,0,1,1
12396,5,7,11,13,25,27,65/64,135/128,275/256,35/32,143/128,297/256,77/64,325/256,675/512,175/128,351/256,91/64,189/128,55/32,125/64,false,false,false,false,15,0,0,1,1,0,1,1,0,0,0,0,0,1,1
12401,1,9,11,13,25,27,275/256,143/128,9/8,297/256,325/256,675/512,351/256,11/8,99/64,25/16,13/8,27/16,225/128,117/64,243/128,false,false,false,false,15,1,0,0,0,1,1,1,0,0,0,0,0,1,1
12402,3,9,11,13,25,27,33/32,275/256,143/128,297/256,75/64,39/32,81/64,325/256,675/512,351/256,99/64,27/16,225/128,117/64,243/128,false,false,false,false,15,0,1,0,0,1,1,1,0,0,0,0,0,1,1
12404,5,9,11,13,25,27,65/64,135/128,275/256,143/128,297/256,325/256,675/512,351/256,45/32,99/64,55/32,225/128,117/64,243/128,125/64,false,false,false,false,15,0,0,1,0,1,1,1,0,0,0,0,0,1,1
12408,7,9,11,13,25,27,275/256,143/128,297/256,77/64,325/256,675/512,175/128,351/256,91/64,189/128,99/64,225/128,117/64,243/128,63/32,false,false,false,false,15,0,0,0,1,1,1,1,0,0,0,0,0,1,1
12423,1,3,5,15,25,27,135/128,75/64,5/4,81/64,675/512,45/32,375/256,3/2,25/16,405/256,27/16,15/8,125/64,null/null,null/null,false,false,false,false,13,1,1,1,0,0,0,0,1,0,0,0,0,1,1
12427,1,3,7,15,25,27,75/64,81/64,21/16,675/512,175/128,45/32,375/256,189/128,3/2,25/16,405/256,105/64,27/16,7/4,15/8,false,false,false,false,15,1,1,0,1,0,0,0,1,0,0,0,0,1,1
12429,1,5,7,15,25,27,135/128,35/32,75/64,5/4,675/512,175/128,375/256,189/128,25/16,405/256,105/64,27/16,7/4,15/8,125/64,false,false,false,false,15,1,0,1,1,0,0,0,1,0,0,0,0,1,1
12430,3,5,7,15,25,27,135/128,35/32,75/64,81/64,21/16,675/512,175/128,45/32,375/256,189/128,405/256,105/64,15/8,125/64,null/null,false,false,false,false,14,0,1,1,1,0,0,0,1,0,0,0,0,1,1
12435,1,3,9,15,25,27,135/128,9/8,75/64,81/64,675/512,45/32,375/256,3/2,25/16,405/256,27/16,225/128,15/8,243/128,null/null,false,false,false,false,14,1,1,0,0,1,0,0,1,0,0,0,0,1,1
12437,1,5,9,15,25,27,135/128,9/8,75/64,5/4,675/512,45/32,375/256,25/16,405/256,27/16,225/128,15/8,243/128,125/64,null/null,false,false,false,false,14,1,0,1,0,1,0,0,1,0,0,0,0,1,1
12438,3,5,9,15,25,27,135/128,75/64,81/64,675/512,45/32,375/256,405/256,27/16,225/128,15/8,243/128,125/64,null/null,null/null,null/null,false,false,false,false,12,0,1,1,0,1,0,0,1,0,0,0,0,1,1
12441,1,7,9,15,25,27,135/128,9/8,675/512,175/128,375/256,189/128,25/16,405/256,105/64,27/16,7/4,225/128,15/8,243/128,63/32,false,false,false,false,15,1,0,0,1,1,0,0,1,0,0,0,0,1,1
12442,3,7,9,15,25,27,135/128,75/64,81/64,21/16,675/512,175/128,45/32,375/256,189/128,405/256,105/64,27/16,225/128,243/128,63/32,false,false,false,false,15,0,1,0,1,1,0,0,1,0,0,0,0,1,1
12444,5,7,9,15,25,27,135/128,35/32,75/64,675/512,175/128,45/32,375/256,189/128,405/256,105/64,225/128,243/128,125/64,63/32,null/null,false,false,false,false,14,0,0,1,1,1,0,0,1,0,0,0,0,1,1
12451,1,3,11,15,25,27,33/32,275/256,297/256,75/64,81/64,165/128,675/512,11/8,45/32,375/256,3/2,25/16,405/256,27/16,15/8,false,false,false,false,15,1,1,0,0,0,1,0,1,0,0,0,0,1,1
12453,1,5,11,15,25,27,135/128,275/256,297/256,75/64,5/4,165/128,675/512,11/8,375/256,25/16,405/256,27/16,55/32,15/8,125/64,false,false,false,false,15,1,0,1,0,0,1,0,1,0,0,0,0,1,1
12454,3,5,11,15,25,27,33/32,135/128,275/256,297/256,75/64,81/64,165/128,675/512,45/32,375/256,405/256,55/32,15/8,125/64,null/null,false,false,false,false,14,0,1,1,0,0,1,0,1,0,0,0,0,1,1
12457,1,7,11,15,25,27,275/256,297/256,77/64,165/128,675/512,175/128,11/8,375/256,189/128,25/16,405/256,105/64,27/16,7/4,15/8,false,false,false,false,15,1,0,0,1,0,1,0,1,0,0,0,0,1,1
12458,3,7,11,15,25,27,33/32,275/256,297/256,75/64,77/64,81/64,165/128,21/16,675/512,175/128,45/32,375/256,189/128,405/256,105/64,false,false,false,false,15,0,1,0,1,0,1,0,1,0,0,0,0,1,1
12460,5,7,11,15,25,27,135/128,275/256,35/32,297/256,75/64,77/64,165/128,675/512,175/128,375/256,189/128,405/256,105/64,55/32,125/64,false,false,false,false,15,0,0,1,1,0,1,0,1,0,0,0,0,1,1
12465,1,9,11,15,25,27,135/128,275/256,9/8,297/256,165/128,675/512,11/8,375/256,99/64,25/16,405/256,27/16,225/128,15/8,243/128,false,false,false,false,15,1,0,0,0,1,1,0,1,0,0,0,0,1,1
12466,3,9,11,15,25,27,33/32,135/128,275/256,297/256,75/64,81/64,165/128,675/512,45/32,375/256,99/64,405/256,27/16,225/128,243/128,false,false,false,false,15,0,1,0,0,1,1,0,1,0,0,0,0,1,1
12468,5,9,11,15,25,27,135/128,275/256,297/256,75/64,165/128,675/512,45/32,375/256,99/64,405/256,55/32,225/128,243/128,125/64,null/null,false,false,false,false,14,0,0,1,0,1,1,0,1,0,0,0,0,1,1
12472,7,9,11,15,25,27,135/128,275/256,297/256,77/64,165/128,675/512,175/128,375/256,189/128,99/64,405/256,105/64,225/128,243/128,63/32,false,false,false,false,15,0,0,0,1,1,1,0,1,0,0,0,0,1,1
12483,1,3,13,15,25,27,75/64,39/32,81/64,325/256,675/512,351/256,45/32,375/256,3/2,195/128,25/16,405/256,13/8,27/16,15/8,false,false,false,false,15,1,1,0,0,0,0,1,1,0,0,0,0,1,1
12485,1,5,13,15,25,27,65/64,135/128,75/64,5/4,325/256,675/512,351/256,375/256,195/128,25/16,405/256,13/8,27/16,15/8,125/64,false,false,false,false,15,1,0,1,0,0,0,1,1,0,0,0,0,1,1
12486,3,5,13,15,25,27,65/64,135/128,75/64,39/32,81/64,325/256,675/512,351/256,45/32,375/256,195/128,405/256,15/8,125/64,null/null,false,false,false,false,14,0,1,1,0,0,0,1,1,0,0,0,0,1,1
12489,1,7,13,15,25,27,325/256,675/512,175/128,351/256,91/64,375/256,189/128,195/128,25/16,405/256,13/8,105/64,27/16,7/4,15/8,false,false,false,false,15,1,0,0,1,0,0,1,1,0,0,0,0,1,1
12490,3,7,13,15,25,27,75/64,39/32,81/64,325/256,21/16,675/512,175/128,351/256,45/32,91/64,375/256,189/128,195/128,405/256,105/64,false,false,false,false,15,0,1,0,1,0,0,1,1,0,0,0,0,1,1
12492,5,7,13,15,25,27,65/64,135/128,35/32,75/64,325/256,675/512,175/128,351/256,91/64,375/256,189/128,195/128,405/256,105/64,125/64,false,false,false,false,15,0,0,1,1,0,0,1,1,0,0,0,0,1,1
12497,1,9,13,15,25,27,135/128,9/8,325/256,675/512,351/256,375/256,195/128,25/16,405/256,13/8,27/16,225/128,117/64,15/8,243/128,false,false,false,false,15,1,0,0,0,1,0,1,1,0,0,0,0,1,1
12498,3,9,13,15,25,27,135/128,75/64,39/32,81/64,325/256,675/512,351/256,45/32,375/256,195/128,405/256,27/16,225/128,117/64,243/128,false,false,false,false,15,0,1,0,0,1,0,1,1,0,0,0,0,1,1
12500,5,9,13,15,25,27,65/64,135/128,75/64,325/256,675/512,351/256,45/32,375/256,195/128,405/256,225/128,117/64,243/128,125/64,null/null,false,false,false,false,14,0,0,1,0,1,0,1,1,0,0,0,0,1,1
12504,7,9,13,15,25,27,135/128,325/256,675/512,175/128,351/256,91/64,375/256,189/128,195/128,405/256,105/64,225/128,117/64,243/128,63/32,false,false,false,false,15,0,0,0,1,1,0,1,1,0,0,0,0,1,1
12513,1,11,13,15,25,27,275/256,143/128,297/256,325/256,165/128,675/512,351/256,11/8,375/256,195/128,25/16,405/256,13/8,27/16,15/8,false,false,false,false,15,1,0,0,0,0,1,1,1,0,0,0,0,1,1
12514,3,11,13,15,25,27,33/32,275/256,143/128,297/256,75/64,39/32,81/64,325/256,165/128,675/512,351/256,45/32,375/256,195/128,405/256,false,false,false,false,15,0,1,0,0,0,1,1,1,0,0,0,0,1,1
12516,5,11,13,15,25,27,65/64,135/128,275/256,143/128,297/256,75/64,325/256,165/128,675/512,351/256,375/256,195/128,405/256,55/32,125/64,false,false,false,false,15,0,0,1,0,0,1,1,1,0,0,0,0,1,1
12520,7,11,13,15,25,27,275/256,143/128,297/256,77/64,325/256,165/128,675/512,175/128,351/256,91/64,375/256,189/128,195/128,405/256,105/64,false,false,false,false,15,0,0,0,1,0,1,1,1,0,0,0,0,1,1
12528,9,11,13,15,25,27,135/128,275/256,143/128,297/256,325/256,165/128,675/512,351/256,375/256,195/128,99/64,405/256,225/128,117/64,243/128,false,false,false,false,15,0,0,0,0,1,1,1,1,0,0,0,0,1,1
12551,1,3,5,17,25,27,135/128,17/16,75/64,5/4,81/64,675/512,85/64,3/2,25/16,51/32,425/256,27/16,459/256,15/8,125/64,false,false,false,false,15,1,1,1,0,0,0,0,0,1,0,0,0,1,1
12555,1,3,7,17,25,27,17/16,75/64,81/64,21/16,675/512,175/128,189/128,3/2,25/16,51/32,425/256,27/16,7/4,459/256,119/64,false,false,false,false,15,1,1,0,1,0,0,0,0,1,0,0,0,1,1
12557,1,5,7,17,25,27,135/128,17/16,35/32,5/4,675/512,85/64,175/128,189/128,25/16,425/256,27/16,7/4,459/256,119/64,125/64,false,false,false,false,15,1,0,1,1,0,0,0,0,1,0,0,0,1,1
12558,3,5,7,17,25,27,135/128,35/32,75/64,81/64,21/16,675/512,85/64,175/128,189/128,51/32,425/256,459/256,119/64,15/8,125/64,false,false,false,false,15,0,1,1,1,0,0,0,0,1,0,0,0,1,1
12563,1,3,9,17,25,27,17/16,9/8,75/64,153/128,81/64,675/512,3/2,25/16,51/32,425/256,27/16,225/128,459/256,243/128,null/null,false,false,false,false,14,1,1,0,0,1,0,0,0,1,0,0,0,1,1
12565,1,5,9,17,25,27,135/128,17/16,9/8,153/128,5/4,675/512,85/64,45/32,25/16,425/256,27/16,225/128,459/256,243/128,125/64,false,false,false,false,15,1,0,1,0,1,0,0,0,1,0,0,0,1,1
12566,3,5,9,17,25,27,135/128,75/64,153/128,81/64,675/512,85/64,45/32,51/32,425/256,27/16,225/128,459/256,15/8,243/128,125/64,false,false,false,false,15,0,1,1,0,1,0,0,0,1,0,0,0,1,1
12569,1,7,9,17,25,27,17/16,9/8,153/128,675/512,175/128,189/128,25/16,425/256,27/16,7/4,225/128,459/256,119/64,243/128,63/32,false,false,false,false,15,1,0,0,1,1,0,0,0,1,0,0,0,1,1
12570,3,7,9,17,25,27,75/64,153/128,81/64,21/16,675/512,175/128,189/128,51/32,425/256,27/16,225/128,459/256,119/64,243/128,63/32,false,false,false,false,15,0,1,0,1,1,0,0,0,1,0,0,0,1,1
12572,5,7,9,17,25,27,135/128,35/32,153/128,675/512,85/64,175/128,45/32,189/128,425/256,225/128,459/256,119/64,243/128,125/64,63/32,false,false,false,false,15,0,0,1,1,1,0,0,0,1,0,0,0,1,1
12579,1,3,11,17,25,27,33/32,17/16,275/256,297/256,75/64,81/64,675/512,11/8,187/128,3/2,25/16,51/32,425/256,27/16,459/256,false,false,false,false,15,1,1,0,0,0,1,0,0,1,0,0,0,1,1
12581,1,5,11,17,25,27,135/128,17/16,275/256,297/256,5/4,675/512,85/64,11/8,187/128,25/16,425/256,27/16,55/32,459/256,125/64,false,false,false,false,15,1,0,1,0,0,1,0,0,1,0,0,0,1,1
12582,3,5,11,17,25,27,33/32,135/128,275/256,297/256,75/64,81/64,675/512,85/64,187/128,51/32,425/256,55/32,459/256,15/8,125/64,false,false,false,false,15,0,1,1,0,0,1,0,0,1,0,0,0,1,1
12585,1,7,11,17,25,27,17/16,275/256,297/256,77/64,675/512,175/128,11/8,187/128,189/128,25/16,425/256,27/16,7/4,459/256,119/64,false,false,false,false,15,1,0,0,1,0,1,0,0,1,0,0,0,1,1
12586,3,7,11,17,25,27,33/32,275/256,297/256,75/64,77/64,81/64,21/16,675/512,175/128,187/128,189/128,51/32,425/256,459/256,119/64,false,false,false,false,15,0,1,0,1,0,1,0,0,1,0,0,0,1,1
12588,5,7,11,17,25,27,135/128,275/256,35/32,297/256,77/64,675/512,85/64,175/128,187/128,189/128,425/256,55/32,459/256,119/64,125/64,false,false,false,false,15,0,0,1,1,0,1,0,0,1,0,0,0,1,1
12593,1,9,11,17,25,27,17/16,275/256,9/8,297/256,153/128,675/512,11/8,187/128,99/64,25/16,425/256,27/16,225/128,459/256,243/128,false,false,false,false,15,1,0,0,0,1,1,0,0,1,0,0,0,1,1
12594,3,9,11,17,25,27,33/32,275/256,297/256,75/64,153/128,81/64,675/512,187/128,99/64,51/32,425/256,27/16,225/128,459/256,243/128,false,false,false,false,15,0,1,0,0,1,1,0,0,1,0,0,0,1,1
12596,5,9,11,17,25,27,135/128,275/256,297/256,153/128,675/512,85/64,45/32,187/128,99/64,425/256,55/32,225/128,459/256,243/128,125/64,false,false,false,false,15,0,0,1,0,1,1,0,0,1,0,0,0,1,1
12600,7,9,11,17,25,27,275/256,297/256,153/128,77/64,675/512,175/128,187/128,189/128,99/64,425/256,225/128,459/256,119/64,243/128,63/32,false,false,false,false,15,0,0,0,1,1,1,0,0,1,0,0,0,1,1
12611,1,3,13,17,25,27,17/16,75/64,39/32,81/64,325/256,675/512,351/256,3/2,25/16,51/32,13/8,425/256,27/16,221/128,459/256,false,false,false,false,15,1,1,0,0,0,0,1,0,1,0,0,0,1,1
12613,1,5,13,17,25,27,65/64,135/128,17/16,5/4,325/256,675/512,85/64,351/256,25/16,13/8,425/256,27/16,221/128,459/256,125/64,false,false,false,false,15,1,0,1,0,0,0,1,0,1,0,0,0,1,1
12614,3,5,13,17,25,27,65/64,135/128,75/64,39/32,81/64,325/256,675/512,85/64,351/256,51/32,425/256,221/128,459/256,15/8,125/64,false,false,false,false,15,0,1,1,0,0,0,1,0,1,0,0,0,1,1
12617,1,7,13,17,25,27,17/16,325/256,675/512,175/128,351/256,91/64,189/128,25/16,13/8,425/256,27/16,221/128,7/4,459/256,119/64,false,false,false,false,15,1,0,0,1,0,0,1,0,1,0,0,0,1,1
12618,3,7,13,17,25,27,75/64,39/32,81/64,325/256,21/16,675/512,175/128,351/256,91/64,189/128,51/32,425/256,221/128,459/256,119/64,false,false,false,false,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1
12620,5,7,13,17,25,27,65/64,135/128,35/32,325/256,675/512,85/64,175/128,351/256,91/64,189/128,425/256,221/128,459/256,119/64,125/64,false,false,false,false,15,0,0,1,1,0,0,1,0,1,0,0,0,1,1
12625,1,9,13,17,25,27,17/16,9/8,153/128,325/256,675/512,351/256,25/16,13/8,425/256,27/16,221/128,225/128,459/256,117/64,243/128,false,false,false,false,15,1,0,0,0,1,0,1,0,1,0,0,0,1,1
12626,3,9,13,17,25,27,75/64,153/128,39/32,81/64,325/256,675/512,351/256,51/32,425/256,27/16,221/128,225/128,459/256,117/64,243/128,false,false,false,false,15,0,1,0,0,1,0,1,0,1,0,0,0,1,1
12628,5,9,13,17,25,27,65/64,135/128,153/128,325/256,675/512,85/64,351/256,45/32,425/256,221/128,225/128,459/256,117/64,243/128,125/64,false,false,false,false,15,0,0,1,0,1,0,1,0,1,0,0,0,1,1
12632,7,9,13,17,25,27,153/128,325/256,675/512,175/128,351/256,91/64,189/128,425/256,221/128,225/128,459/256,117/64,119/64,243/128,63/32,false,false,false,false,15,0,0,0,1,1,0,1,0,1,0,0,0,1,1
12641,1,11,13,17,25,27,17/16,275/256,143/128,297/256,325/256,675/512,351/256,11/8,187/128,25/16,13/8,425/256,27/16,221/128,459/256,false,false,false,false,15,1,0,0,0,0,1,1,0,1,0,0,0,1,1
12642,3,11,13,17,25,27,33/32,275/256,143/128,297/256,75/64,39/32,81/64,325/256,675/512,351/256,187/128,51/32,425/256,221/128,459/256,false,false,false,false,15,0,1,0,0,0,1,1,0,1,0,0,0,1,1
12644,5,11,13,17,25,27,65/64,135/128,275/256,143/128,297/256,325/256,675/512,85/64,351/256,187/128,425/256,55/32,221/128,459/256,125/64,false,false,false,false,15,0,0,1,0,0,1,1,0,1,0,0,0,1,1
12648,7,11,13,17,25,27,275/256,143/128,297/256,77/64,325/256,675/512,175/128,351/256,91/64,187/128,189/128,425/256,221/128,459/256,119/64,false,false,false,false,15,0,0,0,1,0,1,1,0,1,0,0,0,1,1
12656,9,11,13,17,25,27,275/256,143/128,297/256,153/128,325/256,675/512,351/256,187/128,99/64,425/256,221/128,225/128,459/256,117/64,243/128,false,false,false,false,15,0,0,0,0,1,1,1,0,1,0,0,0,1,1
12675,1,3,15,17,25,27,17/16,75/64,81/64,675/512,45/32,375/256,3/2,25/16,405/256,51/32,425/256,27/16,459/256,15/8,255/128,false,false,false,false,15,1,1,0,0,0,0,0,1,1,0,0,0,1,1
12677,1,5,15,17,25,27,135/128,17/16,75/64,5/4,675/512,85/64,375/256,25/16,405/256,425/256,27/16,459/256,15/8,125/64,255/128,false,false,false,false,15,1,0,1,0,0,0,0,1,1,0,0,0,1,1
12678,3,5,15,17,25,27,135/128,75/64,81/64,675/512,85/64,45/32,375/256,405/256,51/32,425/256,459/256,15/8,125/64,255/128,null/null,false,false,false,false,14,0,1,1,0,0,0,0,1,1,0,0,0,1,1
12681,1,7,15,17,25,27,17/16,675/512,175/128,375/256,189/128,25/16,405/256,105/64,425/256,27/16,7/4,459/256,119/64,15/8,255/128,false,false,false,false,15,1,0,0,1,0,0,0,1,1,0,0,0,1,1
12682,3,7,15,17,25,27,75/64,81/64,21/16,675/512,175/128,45/32,375/256,189/128,405/256,51/32,105/64,425/256,459/256,119/64,255/128,false,false,false,false,15,0,1,0,1,0,0,0,1,1,0,0,0,1,1
12684,5,7,15,17,25,27,135/128,35/32,75/64,675/512,85/64,175/128,375/256,189/128,405/256,105/64,425/256,459/256,119/64,125/64,255/128,false,false,false,false,15,0,0,1,1,0,0,0,1,1,0,0,0,1,1
12689,1,9,15,17,25,27,135/128,17/16,9/8,153/128,675/512,375/256,25/16,405/256,425/256,27/16,225/128,459/256,15/8,243/128,255/128,false,false,false,false,15,1,0,0,0,1,0,0,1,1,0,0,0,1,1
12690,3,9,15,17,25,27,135/128,75/64,153/128,81/64,675/512,45/32,375/256,405/256,51/32,425/256,27/16,225/128,459/256,243/128,255/128,false,false,false,false,15,0,1,0,0,1,0,0,1,1,0,0,0,1,1
12692,5,9,15,17,25,27,135/128,75/64,153/128,675/512,85/64,45/32,375/256,405/256,425/256,225/128,459/256,243/128,125/64,255/128,null/null,false,false,false,false,14,0,0,1,0,1,0,0,1,1,0,0,0,1,1
12696,7,9,15,17,25,27,135/128,153/128,675/512,175/128,375/256,189/128,405/256,105/64,425/256,225/128,459/256,119/64,243/128,63/32,255/128,false,false,false,false,15,0,0,0,1,1,0,0,1,1,0,0,0,1,1
12705,1,11,15,17,25,27,17/16,275/256,297/256,165/128,675/512,11/8,187/128,375/256,25/16,405/256,425/256,27/16,459/256,15/8,255/128,false,false,false,false,15,1,0,0,0,0,1,0,1,1,0,0,0,1,1
12706,3,11,15,17,25,27,33/32,275/256,297/256,75/64,81/64,165/128,675/512,45/32,187/128,375/256,405/256,51/32,425/256,459/256,255/128,false,false,false,false,15,0,1,0,0,0,1,0,1,1,0,0,0,1,1
12708,5,11,15,17,25,27,135/128,275/256,297/256,75/64,165/128,675/512,85/64,187/128,375/256,405/256,425/256,55/32,459/256,125/64,255/128,false,false,false,false,15,0,0,1,0,0,1,0,1,1,0,0,0,1,1
12712,7,11,15,17,25,27,275/256,297/256,77/64,165/128,675/512,175/128,187/128,375/256,189/128,405/256,105/64,425/256,459/256,119/64,255/128,false,false,false,false,15,0,0,0,1,0,1,0,1,1,0,0,0,1,1
12720,9,11,15,17,25,27,135/128,275/256,297/256,153/128,165/128,675/512,187/128,375/256,99/64,405/256,425/256,225/128,459/256,243/128,255/128,false,false,false,false,15,0,0,0,0,1,1,0,1,1,0,0,0,1,1
12737,1,13,15,17,25,27,17/16,325/256,675/512,351/256,375/256,195/128,25/16,405/256,13/8,425/256,27/16,221/128,459/256,15/8,255/128,false,false,false,false,15,1,0,0,0,0,0,1,1,1,0,0,0,1,1
12738,3,13,15,17,25,27,75/64,39/32,81/64,325/256,675/512,351/256,45/32,375/256,195/128,405/256,51/32,425/256,221/128,459/256,255/128,false,false,false,false,15,0,1,0,0,0,0,1,1,1,0,0,0,1,1
